seed,dataset,pair_id,first,second,analysis_units,first_auc,second_auc,delta_first_minus_second,bootstrap_delta_ci_low,bootstrap_delta_ci_high,delong_z,delong_p_raw,holm_local_p,holm_local_reject,holm_primary_p,holm_primary_reject,holm_global_108_p,holm_global_108_reject
7859,DFDCP,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,652,0.9263445291572222,0.920430661446528,0.005913867710694243,-0.0043285081392952845,0.01672264578611165,1.0498050973252704,0.2938077312092061,0.8814231936276183,False,1.0,False,1.0,False
7859,DFDCP,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,652,0.9263445291572222,0.9131259015042242,0.013218627652997972,0.0017491757675664728,0.02544199464248916,2.076516284021917,0.03784622664178852,0.1892311332089426,False,1.0,False,1.0,False
7859,DFDCP,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,652,0.920430661446528,0.9131259015042242,0.007304759942303729,-0.0021432618998557386,0.017453636925613046,1.4497283958129232,0.1471342739857934,0.5885370959431736,False,1.0,False,1.0,False
7859,UADFV,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,98,0.9875052061640982,0.9816743023740108,0.005830903790087438,-0.005414410662224145,0.02582257392753018,0.7650920556760032,0.4442167301386083,1.0,False,1.0,False,1.0,False
7859,UADFV,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,98,0.9875052061640982,0.9783423573511038,0.00916284881299445,-0.0033319450229071235,0.02998750520616411,1.1079339784110651,0.26789032989451955,1.0,False,1.0,False,1.0,False
7859,UADFV,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,98,0.9875052061640982,0.9791753436068306,0.008329862557267642,-0.0033319450229071235,0.02665556018325688,1.1285155559594215,0.2591022509820876,1.0,False,1.0,False,1.0,False
7859,UADFV,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,98,0.9816743023740108,0.9783423573511038,0.0033319450229070124,-0.0016659725114536172,0.011672219908371513,1.0105823052797898,0.3122163883433351,1.0,False,1.0,False,1.0,False
7859,UADFV,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,98,0.9816743023740108,0.9791753436068306,0.002498958767180204,-0.0033319450229071235,0.010412328196584775,0.763284240697422,0.44529389854233137,1.0,False,1.0,False,1.0,False
7859,UADFV,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,98,0.9783423573511038,0.9791753436068306,-0.0008329862557268086,-0.004997917534360741,0.002498958767180315,-0.5321520841902264,0.5946206663297497,1.0,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,40870,0.9876322241848369,0.9848221334009585,0.002810090783878394,-0.001302053992742569,0.0076069283521657555,1.236058996193836,0.21643663494802745,0.864642165514077,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,40870,0.9876322241848369,0.9835027816485694,0.004129442536267458,-8.856538571497776e-05,0.01010772687498112,1.5716170125374127,0.11603939858348593,0.5801969929174297,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,40870,0.9876322241848369,0.98292892174403,0.004703302440806856,0.0006117492157594218,0.010641703454988884,1.7256784149408766,0.08440528338437321,0.5064317003062393,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,40870,0.9848221334009585,0.9835027816485694,0.001319351752389064,-0.0009322532142455344,0.003456542559522768,1.181540044018676,0.23738825544798936,0.864642165514077,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,40870,0.9848221334009585,0.98292892174403,0.0018932116569284618,-0.0011354346074344567,0.004812997639357321,1.236802156259883,0.21616054137851926,0.864642165514077,False,1.0,False,1.0,False
7859,DeeperForensics-1.0,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,40870,0.9835027816485694,0.98292892174403,0.0005738599045393977,-0.00048298550034261696,0.00211222894110915,0.8173980975527836,0.4137009625452859,0.864642165514077,False,1.0,False,1.0,False
7859,WildDeepfake,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,157,0.9122153209109731,0.9078674948240164,0.004347826086956719,-0.029197722567287795,0.03706004140786756,0.2604600832686449,0.7945089019042714,1.0,False,1.0,False,1.0,False
7859,WildDeepfake,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,157,0.9122153209109731,0.9047619047619047,0.00745341614906847,-0.021537267080745423,0.03643892339544508,0.5247269886495929,0.5997729928896837,1.0,False,1.0,False,1.0,False
7859,WildDeepfake,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,157,0.9122153209109731,0.9132505175983439,-0.001035196687370732,-0.030025879917184296,0.025672877846790843,-0.07612890408663876,0.9393165447255358,1.0,False,1.0,False,1.0,False
7859,WildDeepfake,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,157,0.9078674948240164,0.9047619047619047,0.0031055900621117516,-0.020289855072463836,0.02587991718426497,0.26877284105740784,0.7881044942366991,1.0,False,1.0,False,1.0,False
7859,WildDeepfake,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,157,0.9078674948240164,0.9132505175983439,-0.005383022774327451,-0.030227743271221467,0.018845755693581788,-0.4450452491427224,0.6562870542976356,1.0,False,1.0,False,1.0,False
7859,WildDeepfake,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,157,0.9047619047619047,0.9132505175983439,-0.008488612836439202,-0.0244306418219461,0.005590062111801242,-1.1265412721873442,0.2599364812740237,1.0,False,1.0,False,1.0,False
12011,Celeb-DF-v2,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,518,0.9567580964970259,0.9769332452081956,-0.020175148711169655,-0.031180601454064774,-0.011252065432914678,-4.139284470136376,3.483907330662559e-05,0.00020903443983975354,True,0.0011496894191186445,True,0.003483907330662559,True
12011,Celeb-DF-v2,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,518,0.9567580964970259,0.974256444150694,-0.01749834765366809,-0.027925066093853264,-0.008823529411764675,-3.619664988318143,0.0002949846779455924,0.0014749233897279619,True,0.009439509694258956,True,0.029203483116613645,True
12011,Celeb-DF-v2,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,518,0.9567580964970259,0.9677627230667549,-0.011004626569729004,-0.02004543952412423,-0.0026268175809650487,-2.5152500817228787,0.011894797643697701,0.047579190574790806,True,0.32115953637983796,False,1.0,False
12011,Celeb-DF-v2,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,518,0.9769332452081956,0.974256444150694,0.0026768010575015655,-0.003884666226041028,0.008873099801718465,0.8154833188817503,0.41479570914518604,0.41479570914518604,False,1.0,False,1.0,False
12011,Celeb-DF-v2,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,518,0.9769332452081956,0.9677627230667549,0.009170522141440651,0.0008588070059485288,0.018126239259748878,2.0034717257710057,0.04512667947202584,0.1353800384160775,False,1.0,False,1.0,False
12011,Celeb-DF-v2,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,518,0.974256444150694,0.9677627230667549,0.006493721083939086,-6.65069398546651e-05,0.013516606080634545,1.8894517664270456,0.05883132003085479,0.1353800384160775,False,1.0,False,1.0,False
12011,DFDC,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,4704,0.865103828110662,0.8769994222982045,-0.011895594187542491,-0.016559094192514896,-0.007363175533650951,-5.109278694898012,3.2339103487181144e-07,1.2935641394872458e-06,True,1.099529518564159e-05,True,3.330927659179658e-05,True
12011,DFDC,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,4704,0.865103828110662,0.8702776494498272,-0.005173821339165219,-0.010808750871299042,0.0001811307585975715,-1.8883364285433728,0.058980799790603965,0.058980799790603965,False,1.0,False,1.0,False
12011,DFDC,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,4704,0.865103828110662,0.8831930364783878,-0.018089208367725762,-0.02248143714848569,-0.013584314175753353,-7.935883518128302,2.0900209605875967e-15,1.2540125763525579e-14,True,7.524075458115348e-14,True,2.2572226374346043e-13,True
12011,DFDC,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,4704,0.8769994222982045,0.8702776494498272,0.006721772848377272,0.0016653045320208701,0.011543720453807886,2.6968164807657136,0.007000583962802166,0.01832982755470263,True,0.2030169349212628,False,0.630052556652195,False
12011,DFDC,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,4704,0.8769994222982045,0.8831930364783878,-0.006193614180183271,-0.010818406356708712,-0.0018444824958164107,-2.7418220893937435,0.006109942518234211,0.01832982755470263,True,0.18329827554702632,False,0.5621147116775475,False
12011,DFDC,std_mlp_r6_alpha24_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_mlp_r6_alpha24_p025,std_mlp_attn_out_r5_alpha20_p025,4704,0.8702776494498272,0.8831930364783878,-0.012915387028560543,-0.017016097900112746,-0.008854979671948565,-6.2102416311631154,5.290319107186152e-10,2.645159553593076e-09,True,1.8516116875151532e-08,True,5.6077382536173215e-08,True
12011,DFDCP,std_attn_out_r30_alpha120_p025__minus__std_attn_qv_r15_alpha60_p025,std_attn_out_r30_alpha120_p025,std_attn_qv_r15_alpha60_p025,652,0.904770245209149,0.9222439728003297,-0.01747372759118071,-0.029251236348650324,-0.0062623634865031684,-3.0153593592628827,0.0025667494558085703,0.015400496734851422,True,0.07956923313006568,False,0.24640794775762276,False
12011,DFDCP,std_attn_out_r30_alpha120_p025__minus__std_mlp_r6_alpha24_p025,std_attn_out_r30_alpha120_p025,std_mlp_r6_alpha24_p025,652,0.904770245209149,0.9194621883371111,-0.014691943127962181,-0.02740650113331956,-0.002224139707397567,-2.2599820938516046,0.02382236218434731,0.09528944873738925,False,0.61938141679303,False,1.0,False
12011,DFDCP,std_attn_out_r30_alpha120_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_out_r30_alpha120_p025,std_mlp_attn_out_r5_alpha20_p025,652,0.904770245209149,0.9196167319184009,-0.014846486709251927,-0.026695085514114966,-0.0036057593241293944,-2.545618820765201,0.010908423205552327,0.054542116027761635,False,0.30543584975546517,False,0.9708496652941572,False
12011,DFDCP,std_attn_qv_r15_alpha60_p025__minus__std_mlp_r6_alpha24_p025,std_attn_qv_r15_alpha60_p025,std_mlp_r6_alpha24_p025,652,0.9222439728003297,0.9194621883371111,0.0027817844632185285,-0.006573511230166847,0.012098186688646208,0.5898645664257203,0.555281451377907,1.0,False,1.0,False,1.0,False
12011,DFDCP,std_attn_qv_r15_alpha60_p025__minus__std_mlp_attn_out_r5_alpha20_p025,std_attn_qv_r15_alpha60_p025,std_mlp_attn_out_r5_alpha20_p025,652,0.9222439728003297,0.9196167319184009,0.002627240881928783,-0.008347671543375153,0.013929528126931712,0.4723959238379423,0.6366442132935375,1.0,False,1.0,False,1.0,False
